city,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,timestamp,unix,temperature,humidity,wind_speed,hour,weekday,month
Ankara,1,101.91,0.0,1.5,54.85,0.21,2.83,7.33,3.59,2025-05-07 23:00:00+00:00,1746658800,17.19,44,3.91,23,2,5
Ankara,1,102.35,0.0,1.43,51.84,0.18,3.35,9.38,3.72,2025-05-08 00:00:00+00:00,1746662400,17.19,44,3.91,0,3,5
Ankara,1,101.75,0.0,1.32,49.89,0.15,4.05,12.39,3.71,2025-05-08 01:00:00+00:00,1746666000,17.19,44,3.91,1,3,5
Ankara,1,101.56,0.0,1.21,50.3,0.15,4.94,16.3,3.66,2025-05-08 02:00:00+00:00,1746669600,17.19,44,3.91,2,3,5
Ankara,2,101.43,0.0,1.18,51.98,0.17,5.87,20.22,3.52,2025-05-08 03:00:00+00:00,1746673200,17.19,44,3.91,3,3,5
Ankara,2,101.24,0.01,1.38,54.37,0.24,6.55,22.31,3.17,2025-05-08 04:00:00+00:00,1746676800,17.19,44,3.91,4,3,5
Ankara,2,101.17,0.08,1.73,56.67,0.31,6.83,21.85,2.77,2025-05-08 05:00:00+00:00,1746680400,17.19,44,3.91,5,3,5
Ankara,2,100.12,0.16,1.69,62.92,0.31,6.49,19.17,2.13,2025-05-08 06:00:00+00:00,1746684000,17.19,44,3.91,6,3,5
Ankara,2,97.1,0.05,0.74,81.99,0.2,5.04,14.09,0.85,2025-05-08 07:00:00+00:00,1746687600,17.19,44,3.91,7,3,5
Ankara,2,95.68,0.05,0.52,84.69,0.16,4.76,14.06,0.69,2025-05-08 08:00:00+00:00,1746691200,17.19,44,3.91,8,3,5
Ankara,2,94.63,0.04,0.39,84.58,0.15,5.97,19.24,0.62,2025-05-08 09:00:00+00:00,1746694800,17.19,44,3.91,9,3,5
Ankara,2,94.48,0.03,0.21,84.58,0.1,7.72,25.86,0.43,2025-05-08 10:00:00+00:00,1746698400,17.19,44,3.91,10,3,5
Ankara,2,93.82,0.03,0.16,83.26,0.07,7.93,26.97,0.38,2025-05-08 11:00:00+00:00,1746702000,17.19,44,3.91,11,3,5
Ankara,2,93.25,0.03,0.15,83.17,0.06,7.7,26.72,0.39,2025-05-08 12:00:00+00:00,1746705600,17.19,44,3.91,12,3,5
Ankara,2,93.34,0.03,0.16,84.6,0.06,7.47,26.41,0.42,2025-05-08 13:00:00+00:00,1746709200,17.19,44,3.91,13,3,5
Ankara,2,92.95,0.04,0.21,85.87,0.07,7.18,25.71,0.46,2025-05-08 14:00:00+00:00,1746712800,17.19,44,3.91,14,3,5
Ankara,2,92.59,0.03,0.27,87.2,0.08,6.93,25.09,0.51,2025-05-08 15:00:00+00:00,1746716400,17.19,44,3.91,15,3,5
Ankara,2,93.38,0.03,0.54,85.99,0.13,6.85,24.3,0.94,2025-05-08 16:00:00+00:00,1746720000,17.19,44,3.91,16,3,5
Izmir,3,118.45,0.02,1.1,104.39,2.72,6.75,13.95,0.02,2025-05-11 17:00:00+00:00,1746982800,19.71,48,2.6,17,6,5
Izmir,3,118.82,0.0,1.2,103.32,2.67,6.45,13.3,0.03,2025-05-11 18:00:00+00:00,1746986400,19.71,48,2.6,18,6,5
Izmir,3,118.94,0.0,1.24,101.8,2.59,6.13,12.45,0.04,2025-05-11 19:00:00+00:00,1746990000,19.71,48,2.6,19,6,5
Izmir,2,118.99,0.0,1.29,99.9,2.51,5.85,11.77,0.04,2025-05-11 20:00:00+00:00,1746993600,19.71,48,2.6,20,6,5
Izmir,2,118.77,0.0,1.32,97.93,2.44,5.64,11.28,0.05,2025-05-11 21:00:00+00:00,1746997200,19.71,48,2.6,21,6,5
Izmir,2,118.26,0.0,1.33,95.47,2.35,5.47,11.03,0.05,2025-05-11 22:00:00+00:00,1747000800,19.71,48,2.6,22,6,5
Izmir,2,118.08,0.0,1.35,93.22,2.28,5.36,10.94,0.05,2025-05-11 23:00:00+00:00,1747004400,19.71,48,2.6,23,6,5
Izmir,2,117.99,0.0,1.37,91.13,2.24,5.28,10.86,0.05,2025-05-12 00:00:00+00:00,1747008000,19.71,48,2.6,0,0,5
Izmir,2,117.98,0.0,1.4,89.1,2.23,5.19,10.69,0.06,2025-05-12 01:00:00+00:00,1747011600,19.71,48,2.6,1,0,5
Izmir,2,118.04,0.0,1.45,87.3,2.24,5.12,10.46,0.06,2025-05-12 02:00:00+00:00,1747015200,19.71,48,2.6,2,0,5
Izmir,2,118.28,0.0,1.53,85.8,2.3,5.09,10.09,0.07,2025-05-12 03:00:00+00:00,1747018800,19.71,48,2.6,3,0,5
Izmir,2,118.64,0.0,1.71,85.42,2.43,5.13,9.57,0.09,2025-05-12 04:00:00+00:00,1747022400,19.71,48,2.6,4,0,5
Izmir,2,118.94,0.08,1.97,85.98,2.56,5.25,9.12,0.11,2025-05-12 05:00:00+00:00,1747026000,19.71,48,2.6,5,0,5
Izmir,2,119.6,0.22,1.96,87.78,2.63,5.45,8.82,0.13,2025-05-12 06:00:00+00:00,1747029600,19.71,48,2.6,6,0,5
Izmir,2,119.63,0.31,1.71,91.53,2.58,5.74,8.7,0.14,2025-05-12 07:00:00+00:00,1747033200,19.71,48,2.6,7,0,5
Izmir,2,119.67,0.28,1.36,96.29,2.42,6.16,8.92,0.13,2025-05-12 08:00:00+00:00,1747036800,19.71,48,2.6,8,0,5
Izmir,3,119.26,0.21,0.98,101.06,2.23,6.71,9.42,0.1,2025-05-12 09:00:00+00:00,1747040400,19.71,48,2.6,9,0,5
Izmir,3,117.97,0.15,0.71,103.68,2.04,7.24,10.22,0.07,2025-05-12 10:00:00+00:00,1747044000,19.71,48,2.6,10,0,5
Izmir,3,116.9,0.12,0.58,104.54,1.93,7.74,11.28,0.04,2025-05-12 11:00:00+00:00,1747047600,19.71,48,2.6,11,0,5
Izmir,3,116.1,0.1,0.53,105.17,1.9,8.26,12.33,0.01,2025-05-12 12:00:00+00:00,1747051200,19.71,48,2.6,12,0,5
Izmir,3,115.47,0.09,0.56,105.63,1.94,8.86,13.49,0.0,2025-05-12 13:00:00+00:00,1747054800,19.71,48,2.6,13,0,5
Izmir,3,115.0,0.08,0.71,105.07,2.06,9.57,14.77,0.0,2025-05-12 14:00:00+00:00,1747058400,19.71,48,2.6,14,0,5
Izmir,3,115.07,0.07,0.95,104.27,2.24,10.34,16.07,0.0,2025-05-12 15:00:00+00:00,1747062000,19.71,48,2.6,15,0,5
Izmir,3,115.71,0.04,1.24,103.66,2.42,11.15,17.29,0.0,2025-05-12 16:00:00+00:00,1747065600,19.71,48,2.6,16,0,5
Izmir,3,119.36,0.02,1.75,100.3,1.66,21.29,39.69,0.0,2025-05-10 17:00:00+00:00,1746896400,19.71,48,2.6,17,5,5
Izmir,2,121.3,0.0,1.93,99.5,1.8,17.54,32.68,0.01,2025-05-10 18:00:00+00:00,1746900000,19.71,48,2.6,18,5,5
Izmir,2,122.59,0.0,2.05,97.37,1.91,14.58,27.26,0.03,2025-05-10 19:00:00+00:00,1746903600,19.71,48,2.6,19,5,5
Izmir,2,122.78,0.0,2.13,92.97,1.95,12.18,22.98,0.04,2025-05-10 20:00:00+00:00,1746907200,19.71,48,2.6,20,5,5
Izmir,2,122.07,0.0,2.13,86.64,1.97,9.96,19.19,0.06,2025-05-10 21:00:00+00:00,1746910800,19.71,48,2.6,21,5,5
Izmir,2,121.28,0.0,2.1,79.84,2.02,7.97,16.11,0.07,2025-05-10 22:00:00+00:00,1746914400,19.71,48,2.6,22,5,5
Izmir,2,121.93,0.0,2.16,74.03,2.11,6.57,14.32,0.09,2025-05-10 23:00:00+00:00,1746918000,19.71,48,2.6,23,5,5
Izmir,2,123.31,0.0,2.28,69.69,2.2,5.69,13.35,0.11,2025-05-11 00:00:00+00:00,1746921600,19.71,48,2.6,0,6,5
Izmir,2,125.24,0.0,2.38,66.35,2.29,5.02,12.46,0.12,2025-05-11 01:00:00+00:00,1746925200,19.71,48,2.6,1,6,5
Izmir,2,127.46,0.0,2.5,64.32,2.34,4.5,11.65,0.15,2025-05-11 02:00:00+00:00,1746928800,19.71,48,2.6,2,6,5
Izmir,2,129.5,0.0,2.62,63.23,2.35,4.02,10.66,0.18,2025-05-11 03:00:00+00:00,1746932400,19.71,48,2.6,3,6,5
Izmir,2,130.83,0.02,2.82,63.15,2.3,3.48,9.25,0.21,2025-05-11 04:00:00+00:00,1746936000,19.71,48,2.6,4,6,5
Izmir,2,131.74,0.24,2.88,64.4,2.25,3.1,8.04,0.23,2025-05-11 05:00:00+00:00,1746939600,19.71,48,2.6,5,6,5
Izmir,2,131.92,0.53,2.61,67.14,2.22,2.99,7.31,0.23,2025-05-11 06:00:00+00:00,1746943200,19.71,48,2.6,6,6,5
Izmir,2,130.72,0.62,2.3,71.47,2.17,3.14,7.03,0.22,2025-05-11 07:00:00+00:00,1746946800,19.71,48,2.6,7,6,5
Izmir,2,129.33,0.5,1.79,78.87,2.08,3.59,7.24,0.18,2025-05-11 08:00:00+00:00,1746950400,19.71,48,2.6,8,6,5
Izmir,2,127.38,0.3,1.19,87.43,1.94,4.28,7.84,0.13,2025-05-11 09:00:00+00:00,1746954000,19.71,48,2.6,9,6,5
Izmir,2,125.2,0.16,0.73,93.99,1.82,4.85,8.56,0.09,2025-05-11 10:00:00+00:00,1746957600,19.71,48,2.6,10,6,5
Izmir,2,122.77,0.11,0.52,96.98,1.81,5.17,9.3,0.06,2025-05-11 11:00:00+00:00,1746961200,19.71,48,2.6,11,6,5
Izmir,2,120.62,0.09,0.45,98.49,1.95,5.46,10.11,0.05,2025-05-11 12:00:00+00:00,1746964800,19.71,48,2.6,12,6,5
Izmir,3,119.21,0.09,0.46,100.01,2.21,5.9,11.41,0.03,2025-05-11 13:00:00+00:00,1746968400,19.71,48,2.6,13,6,5
Izmir,3,118.18,0.09,0.52,101.53,2.51,6.54,13.18,0.02,2025-05-11 14:00:00+00:00,1746972000,19.71,48,2.6,14,6,5
Izmir,3,117.68,0.09,0.63,103.19,2.67,6.91,14.18,0.01,2025-05-11 15:00:00+00:00,1746975600,19.71,48,2.6,15,6,5
Izmir,3,118.07,0.07,0.83,104.61,2.73,6.95,14.32,0.02,2025-05-11 16:00:00+00:00,1746979200,19.71,48,2.6,16,6,5
Izmir,3,106.9,0.01,1.03,88.33,1.61,23.4,56.95,0.04,2025-05-09 17:00:00+00:00,1746810000,19.71,48,2.6,17,4,5
Izmir,3,107.12,0.0,1.07,86.59,1.66,24.11,56.1,0.03,2025-05-09 18:00:00+00:00,1746813600,19.71,48,2.6,18,4,5
Izmir,3,107.53,0.0,1.1,85.25,1.69,24.52,55.09,0.01,2025-05-09 19:00:00+00:00,1746817200,19.71,48,2.6,19,4,5
Izmir,3,107.5,0.0,1.13,84.07,1.73,24.72,53.79,0.0,2025-05-09 20:00:00+00:00,1746820800,19.71,48,2.6,20,4,5
Izmir,3,107.48,0.0,1.12,83.5,1.78,24.82,52.99,0.0,2025-05-09 21:00:00+00:00,1746824400,19.71,48,2.6,21,4,5
Izmir,3,107.4,0.0,1.11,82.96,1.84,25.13,51.91,0.0,2025-05-09 22:00:00+00:00,1746828000,19.71,48,2.6,22,4,5
Izmir,3,107.62,0.0,1.13,82.45,1.84,25.6,51.58,0.0,2025-05-09 23:00:00+00:00,1746831600,19.71,48,2.6,23,4,5
Izmir,3,108.03,0.0,1.14,82.01,1.78,26.04,51.85,0.0,2025-05-10 00:00:00+00:00,1746835200,19.71,48,2.6,0,5,5
Izmir,3,107.75,0.0,1.15,81.08,1.69,26.35,52.02,0.0,2025-05-10 01:00:00+00:00,1746838800,19.71,48,2.6,1,5,5
Izmir,3,107.51,0.0,1.19,80.12,1.61,26.55,52.08,0.0,2025-05-10 02:00:00+00:00,1746842400,19.71,48,2.6,2,5,5
Izmir,3,106.72,0.0,1.24,79.54,1.6,26.47,51.96,0.0,2025-05-10 03:00:00+00:00,1746846000,19.71,48,2.6,3,5,5
Izmir,3,106.49,0.0,1.3,79.81,1.63,26.2,52.18,0.0,2025-05-10 04:00:00+00:00,1746849600,19.71,48,2.6,4,5,5
Izmir,3,106.44,0.02,1.43,79.76,1.61,25.83,52.34,0.0,2025-05-10 05:00:00+00:00,1746853200,19.71,48,2.6,5,5,5
Izmir,3,107.2,0.06,1.48,80.03,1.57,25.64,52.87,0.0,2025-05-10 06:00:00+00:00,1746856800,19.71,48,2.6,6,5,5
Izmir,3,107.77,0.14,1.46,80.2,1.48,25.47,53.09,0.0,2025-05-10 07:00:00+00:00,1746860400,19.71,48,2.6,7,5,5
Izmir,3,107.61,0.2,1.31,80.6,1.37,25.29,52.78,0.04,2025-05-10 08:00:00+00:00,1746864000,19.71,48,2.6,8,5,5
Izmir,3,107.18,0.21,1.07,82.24,1.3,25.29,52.6,0.06,2025-05-10 09:00:00+00:00,1746867600,19.71,48,2.6,9,5,5
Izmir,3,107.12,0.17,0.81,85.04,1.26,25.69,52.78,0.03,2025-05-10 10:00:00+00:00,1746871200,19.71,48,2.6,10,5,5
Izmir,3,107.53,0.14,0.66,88.0,1.17,26.27,53.09,0.02,2025-05-10 11:00:00+00:00,1746874800,19.71,48,2.6,11,5,5
Izmir,3,108.2,0.13,0.62,90.51,1.1,26.81,53.38,0.03,2025-05-10 12:00:00+00:00,1746878400,19.71,48,2.6,12,5,5
Izmir,3,108.84,0.12,0.64,92.75,1.08,27.31,53.48,0.03,2025-05-10 13:00:00+00:00,1746882000,19.71,48,2.6,13,5,5
Izmir,3,110.53,0.12,0.74,95.67,1.13,27.62,53.14,0.03,2025-05-10 14:00:00+00:00,1746885600,19.71,48,2.6,14,5,5
Izmir,3,113.21,0.12,0.96,98.2,1.28,26.96,51.16,0.02,2025-05-10 15:00:00+00:00,1746889200,19.71,48,2.6,15,5,5
Izmir,2,116.61,0.09,1.32,99.87,1.49,24.72,46.48,0.0,2025-05-10 16:00:00+00:00,1746892800,19.71,48,2.6,16,5,5
Izmir,3,110.5,0.02,1.23,91.63,1.23,24.63,61.91,0.11,2025-05-08 17:00:00+00:00,1746723600,19.71,48,2.6,17,3,5
Izmir,3,110.84,0.0,1.37,89.53,1.22,24.49,62.13,0.15,2025-05-08 18:00:00+00:00,1746727200,19.71,48,2.6,18,3,5
Izmir,3,110.73,0.0,1.46,86.89,1.21,24.2,61.34,0.2,2025-05-08 19:00:00+00:00,1746730800,19.71,48,2.6,19,3,5
Izmir,3,110.81,0.0,1.57,84.01,1.17,23.79,59.36,0.24,2025-05-08 20:00:00+00:00,1746734400,19.71,48,2.6,20,3,5
Izmir,3,110.52,0.0,1.68,81.21,1.13,23.27,57.2,0.25,2025-05-08 21:00:00+00:00,1746738000,19.71,48,2.6,21,3,5
Izmir,3,109.94,0.0,1.77,78.23,1.09,22.67,55.03,0.25,2025-05-08 22:00:00+00:00,1746741600,19.71,48,2.6,22,3,5
Izmir,3,109.44,0.0,1.89,75.63,1.06,21.89,52.49,0.28,2025-05-08 23:00:00+00:00,1746745200,19.71,48,2.6,23,3,5
Izmir,2,108.75,0.0,2.02,73.57,1.07,20.81,50.0,0.34,2025-05-09 00:00:00+00:00,1746748800,19.71,48,2.6,0,4,5
Izmir,2,108.22,0.0,2.13,72.11,1.09,19.56,48.33,0.38,2025-05-09 01:00:00+00:00,1746752400,19.71,48,2.6,1,4,5
Izmir,2,108.03,0.0,2.22,71.09,1.1,18.38,47.65,0.41,2025-05-09 02:00:00+00:00,1746756000,19.71,48,2.6,2,4,5
Izmir,2,108.02,0.0,2.29,70.46,1.13,17.25,47.57,0.43,2025-05-09 03:00:00+00:00,1746759600,19.71,48,2.6,3,4,5
Izmir,2,108.18,0.01,2.39,70.76,1.19,16.34,48.16,0.45,2025-05-09 04:00:00+00:00,1746763200,19.71,48,2.6,4,4,5
Izmir,2,108.24,0.13,2.45,72.21,1.28,15.8,49.27,0.48,2025-05-09 05:00:00+00:00,1746766800,19.71,48,2.6,5,4,5
Izmir,3,108.48,0.33,2.23,74.59,1.43,15.75,50.7,0.52,2025-05-09 06:00:00+00:00,1746770400,19.71,48,2.6,6,4,5
Izmir,3,108.51,0.38,1.89,79.26,1.59,16.14,52.97,0.54,2025-05-09 07:00:00+00:00,1746774000,19.71,48,2.6,7,4,5
Izmir,3,107.87,0.3,1.42,85.29,1.64,16.89,55.01,0.52,2025-05-09 08:00:00+00:00,1746777600,19.71,48,2.6,8,4,5
Izmir,3,106.79,0.2,0.98,90.84,1.56,17.77,56.47,0.47,2025-05-09 09:00:00+00:00,1746781200,19.71,48,2.6,9,4,5
Izmir,3,105.94,0.14,0.71,94.19,1.45,18.53,57.04,0.34,2025-05-09 10:00:00+00:00,1746784800,19.71,48,2.6,10,4,5
Izmir,3,105.77,0.11,0.6,95.05,1.39,19.15,56.29,0.24,2025-05-09 11:00:00+00:00,1746788400,19.71,48,2.6,11,4,5
Izmir,3,106.24,0.1,0.57,95.28,1.39,19.77,56.73,0.2,2025-05-09 12:00:00+00:00,1746792000,19.71,48,2.6,12,4,5
Izmir,3,106.91,0.1,0.59,95.01,1.43,20.44,58.13,0.2,2025-05-09 13:00:00+00:00,1746795600,19.71,48,2.6,13,4,5
Izmir,3,106.62,0.09,0.65,92.69,1.47,20.97,59.06,0.22,2025-05-09 14:00:00+00:00,1746799200,19.71,48,2.6,14,4,5
Izmir,3,105.98,0.08,0.74,89.99,1.5,21.54,59.98,0.2,2025-05-09 15:00:00+00:00,1746802800,19.71,48,2.6,15,4,5
Izmir,3,106.17,0.05,0.87,88.55,1.54,22.31,60.81,0.12,2025-05-09 16:00:00+00:00,1746806400,19.71,48,2.6,16,4,5
Izmir,2,107.81,0.0,0.93,90.56,1.42,13.5,37.08,0.37,2025-05-07 17:00:00+00:00,1746637200,19.71,48,2.6,17,2,5
Izmir,2,107.95,0.0,0.98,88.2,1.44,13.79,37.59,0.35,2025-05-07 18:00:00+00:00,1746640800,19.71,48,2.6,18,2,5
Izmir,2,107.9,0.0,1.04,86.53,1.46,14.01,38.01,0.35,2025-05-07 19:00:00+00:00,1746644400,19.71,48,2.6,19,2,5
Izmir,2,108.12,0.0,1.11,85.87,1.49,14.12,38.12,0.39,2025-05-07 20:00:00+00:00,1746648000,19.71,48,2.6,20,2,5
Izmir,2,108.52,0.0,1.19,85.75,1.51,14.13,38.24,0.42,2025-05-07 21:00:00+00:00,1746651600,19.71,48,2.6,21,2,5
Izmir,2,108.71,0.0,1.24,85.44,1.51,14.15,38.37,0.44,2025-05-07 22:00:00+00:00,1746655200,19.71,48,2.6,22,2,5
Izmir,2,109.05,0.0,1.25,85.04,1.49,14.34,38.93,0.44,2025-05-07 23:00:00+00:00,1746658800,19.71,48,2.6,23,2,5
Izmir,2,109.3,0.0,1.26,84.49,1.45,14.53,39.46,0.45,2025-05-08 00:00:00+00:00,1746662400,19.71,48,2.6,0,3,5
Izmir,2,109.59,0.0,1.28,83.43,1.41,14.86,39.96,0.44,2025-05-08 01:00:00+00:00,1746666000,19.71,48,2.6,1,3,5
Izmir,2,109.46,0.0,1.3,82.09,1.38,15.25,40.16,0.45,2025-05-08 02:00:00+00:00,1746669600,19.71,48,2.6,2,3,5
Izmir,2,109.24,0.0,1.3,81.3,1.34,15.66,40.2,0.46,2025-05-08 03:00:00+00:00,1746673200,19.71,48,2.6,3,3,5
Izmir,2,109.09,0.0,1.33,81.8,1.33,16.08,40.59,0.48,2025-05-08 04:00:00+00:00,1746676800,19.71,48,2.6,4,3,5
Izmir,2,108.55,0.05,1.38,83.11,1.34,16.4,41.59,0.46,2025-05-08 05:00:00+00:00,1746680400,19.71,48,2.6,5,3,5
Izmir,2,107.74,0.15,1.23,85.57,1.38,16.91,43.62,0.41,2025-05-08 06:00:00+00:00,1746684000,19.71,48,2.6,6,3,5
Izmir,2,107.55,0.17,1.0,89.49,1.5,17.8,45.9,0.3,2025-05-08 07:00:00+00:00,1746687600,19.71,48,2.6,7,3,5
Izmir,2,107.81,0.14,0.76,93.56,1.57,19.03,47.84,0.17,2025-05-08 08:00:00+00:00,1746691200,19.71,48,2.6,8,3,5
Izmir,2,108.43,0.11,0.58,96.79,1.58,20.36,49.68,0.07,2025-05-08 09:00:00+00:00,1746694800,19.71,48,2.6,9,3,5
Izmir,3,108.87,0.09,0.47,98.09,1.52,21.63,51.01,0.0,2025-05-08 10:00:00+00:00,1746698400,19.71,48,2.6,10,3,5
Izmir,3,108.86,0.08,0.43,97.7,1.46,22.78,52.17,0.0,2025-05-08 11:00:00+00:00,1746702000,19.71,48,2.6,11,3,5
Izmir,3,109.12,0.08,0.42,96.77,1.41,23.66,53.76,0.0,2025-05-08 12:00:00+00:00,1746705600,19.71,48,2.6,12,3,5
Izmir,3,109.3,0.08,0.46,95.84,1.37,24.21,55.54,0.0,2025-05-08 13:00:00+00:00,1746709200,19.71,48,2.6,13,3,5
Izmir,3,109.58,0.09,0.54,95.31,1.34,24.61,57.63,0.0,2025-05-08 14:00:00+00:00,1746712800,19.71,48,2.6,14,3,5
Izmir,3,109.94,0.1,0.68,94.55,1.3,24.8,59.72,0.01,2025-05-08 15:00:00+00:00,1746716400,19.71,48,2.6,15,3,5
Izmir,3,110.25,0.08,0.91,93.5,1.26,24.75,61.29,0.06,2025-05-08 16:00:00+00:00,1746720000,19.71,48,2.6,16,3,5
Bursa,2,111.55,0.04,1.87,79.31,0.89,3.27,4.02,2.94,2025-05-11 17:00:00+00:00,1746982800,15.5,61,2.29,17,6,5
Bursa,2,113.18,0.0,2.2,74.18,0.78,3.54,4.39,3.22,2025-05-11 18:00:00+00:00,1746986400,15.5,61,2.29,18,6,5
Bursa,2,112.82,0.0,2.47,65.44,0.55,3.69,4.67,3.02,2025-05-11 19:00:00+00:00,1746990000,15.5,61,2.29,19,6,5
Bursa,1,113.42,0.0,2.84,56.15,0.36,3.86,4.96,2.73,2025-05-11 20:00:00+00:00,1746993600,15.5,61,2.29,20,6,5
Bursa,1,113.44,0.0,3.0,48.33,0.23,3.98,5.16,2.52,2025-05-11 21:00:00+00:00,1746997200,15.5,61,2.29,21,6,5
Bursa,1,111.8,0.0,2.89,43.57,0.24,4.05,5.3,3.88,2025-05-11 22:00:00+00:00,1747000800,15.5,61,2.29,22,6,5
Bursa,1,111.34,0.0,2.72,43.48,0.32,4.31,5.66,6.05,2025-05-11 23:00:00+00:00,1747004400,15.5,61,2.29,23,6,5
Bursa,1,111.22,0.0,2.57,44.22,0.39,4.61,6.04,7.62,2025-05-12 00:00:00+00:00,1747008000,15.5,61,2.29,0,0,5
Bursa,1,111.37,0.0,2.45,44.96,0.46,4.97,6.46,9.05,2025-05-12 01:00:00+00:00,1747011600,15.5,61,2.29,1,0,5
Bursa,1,111.55,0.0,2.37,45.21,0.5,5.39,6.93,10.11,2025-05-12 02:00:00+00:00,1747015200,15.5,61,2.29,2,0,5
Bursa,1,111.55,0.0,2.42,44.11,0.52,5.81,7.4,10.33,2025-05-12 03:00:00+00:00,1747018800,15.5,61,2.29,3,0,5
Bursa,1,111.26,0.06,2.84,40.47,0.37,6.09,7.66,4.45,2025-05-12 04:00:00+00:00,1747022400,15.5,61,2.29,4,0,5
Bursa,1,112.33,0.65,3.11,37.71,0.37,5.74,7.25,3.54,2025-05-12 05:00:00+00:00,1747026000,15.5,61,2.29,5,0,5
Bursa,1,112.98,1.31,2.94,39.23,0.49,5.4,6.84,4.85,2025-05-12 06:00:00+00:00,1747029600,15.5,61,2.29,6,0,5
Bursa,2,112.48,0.27,1.05,84.51,1.69,6.37,7.35,1.83,2025-05-12 07:00:00+00:00,1747033200,15.5,61,2.29,7,0,5
Bursa,2,110.64,0.18,0.71,89.34,1.73,6.05,6.97,1.81,2025-05-12 08:00:00+00:00,1747036800,15.5,61,2.29,8,0,5
Bursa,2,109.13,0.13,0.54,91.44,1.62,6.31,7.19,1.97,2025-05-12 09:00:00+00:00,1747040400,15.5,61,2.29,9,0,5
Bursa,2,107.26,0.08,0.36,96.2,1.09,4.52,5.09,1.39,2025-05-12 10:00:00+00:00,1747044000,15.5,61,2.29,10,0,5
Bursa,2,105.04,0.06,0.29,96.72,0.75,3.39,3.78,1.07,2025-05-12 11:00:00+00:00,1747047600,15.5,61,2.29,11,0,5
Bursa,2,104.11,0.06,0.29,96.68,0.68,3.28,3.62,1.03,2025-05-12 12:00:00+00:00,1747051200,15.5,61,2.29,12,0,5
Bursa,2,104.46,0.07,0.36,97.67,0.74,3.45,3.8,1.1,2025-05-12 13:00:00+00:00,1747054800,15.5,61,2.29,13,0,5
Bursa,2,105.1,0.07,0.53,98.44,0.86,3.73,4.1,1.28,2025-05-12 14:00:00+00:00,1747058400,15.5,61,2.29,14,0,5
Bursa,2,105.58,0.06,0.78,99.13,0.98,3.82,4.2,1.43,2025-05-12 15:00:00+00:00,1747062000,15.5,61,2.29,15,0,5
Bursa,2,106.87,0.03,1.28,96.98,1.1,3.87,4.31,1.88,2025-05-12 16:00:00+00:00,1747065600,15.5,61,2.29,16,0,5
Bursa,2,115.57,0.04,3.11,69.82,1.29,7.56,9.78,3.06,2025-05-10 17:00:00+00:00,1746896400,15.5,61,2.29,17,5,5
Bursa,2,118.35,0.0,3.65,63.73,1.04,7.09,9.01,3.33,2025-05-10 18:00:00+00:00,1746900000,15.5,61,2.29,18,5,5
Bursa,1,118.36,0.0,3.89,57.56,0.85,6.41,8.08,3.42,2025-05-10 19:00:00+00:00,1746903600,15.5,61,2.29,19,5,5
Bursa,1,119.14,0.0,4.02,51.09,0.68,5.6,7.05,2.96,2025-05-10 20:00:00+00:00,1746907200,15.5,61,2.29,20,5,5
Bursa,1,119.25,0.0,3.94,45.76,0.52,4.66,5.85,2.01,2025-05-10 21:00:00+00:00,1746910800,15.5,61,2.29,21,5,5
Bursa,1,117.6,0.0,3.54,41.23,0.37,3.8,4.77,1.33,2025-05-10 22:00:00+00:00,1746914400,15.5,61,2.29,22,5,5
Bursa,1,116.77,0.0,3.23,36.1,0.24,3.28,4.17,1.39,2025-05-10 23:00:00+00:00,1746918000,15.5,61,2.29,23,5,5
Bursa,1,115.85,0.0,2.97,32.0,0.17,2.99,3.85,1.69,2025-05-11 00:00:00+00:00,1746921600,15.5,61,2.29,0,6,5
Bursa,1,114.9,0.0,2.77,29.21,0.15,3.05,3.89,2.12,2025-05-11 01:00:00+00:00,1746925200,15.5,61,2.29,1,6,5
Bursa,1,114.74,0.0,2.67,27.55,0.17,3.17,3.95,2.42,2025-05-11 02:00:00+00:00,1746928800,15.5,61,2.29,2,6,5
Bursa,1,114.99,0.0,2.7,26.42,0.2,3.33,4.05,2.69,2025-05-11 03:00:00+00:00,1746932400,15.5,61,2.29,3,6,5
Bursa,1,115.67,0.01,3.06,26.53,0.28,3.44,4.15,2.61,2025-05-11 04:00:00+00:00,1746936000,15.5,61,2.29,4,6,5
Bursa,1,117.25,0.19,3.55,27.29,0.38,3.16,3.94,2.03,2025-05-11 05:00:00+00:00,1746939600,15.5,61,2.29,5,6,5
Bursa,1,118.41,0.57,3.37,29.39,0.47,2.6,3.42,1.8,2025-05-11 06:00:00+00:00,1746943200,15.5,61,2.29,6,6,5
Bursa,1,119.48,0.45,2.68,44.55,0.82,2.98,3.85,1.39,2025-05-11 07:00:00+00:00,1746946800,15.5,61,2.29,7,6,5
Bursa,1,118.61,0.41,2.37,50.98,1.0,2.73,3.66,1.5,2025-05-11 08:00:00+00:00,1746950400,15.5,61,2.29,8,6,5
Bursa,1,117.42,0.35,2.1,54.9,1.12,2.71,3.63,1.62,2025-05-11 09:00:00+00:00,1746954000,15.5,61,2.29,9,6,5
Bursa,2,114.87,0.26,1.27,69.62,1.01,2.99,4.08,1.31,2025-05-11 10:00:00+00:00,1746957600,15.5,61,2.29,10,6,5
