aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,timestamp,unix,temperature,humidity,wind_speed,hour,weekday,month,city_encoded
2,1.8017430311591995,-0.16856965937802743,1.2568458885504863,1.076467295109754,2.231157397032767,6.33,-1.0081662020731161,0.39451315653968017,2025-05-11 17:00:00+00:00,1746982800,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,17,6,5,3
2,2.2466989900955197,-0.4814254125321218,2.016189632528825,0.6765990754819696,2.282759765278682,7.48,-0.9390812755468434,0.5080840227884164,2025-05-11 18:00:00+00:00,1746986400,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,18,6,5,3
2,2.4300515317951397,-0.4814254125321218,2.3888736786531624,0.061263018210141455,1.5603266098358666,8.17,-0.894669537065668,0.6012703745822512,2025-05-11 19:00:00+00:00,1746990000,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,19,6,5,3
2,2.5934577718872704,-0.4814254125321218,2.603167005174657,-0.5816328787603434,0.8464938491007037,8.91,-0.8468035522581789,1.023521031148065,2025-05-11 20:00:00+00:00,1746993600,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,20,6,5,3
1,2.6249115551913893,-0.4814254125321218,2.6544110615167535,-0.9820021863826487,0.6314839814093895,9.98,-0.7846271183845336,1.801044653927874,2025-05-11 21:00:00+00:00,1746997200,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,21,6,5,3
2,2.5543323341187327,-0.4814254125321218,2.5658986005622233,-1.1789297682294144,0.7862910861471358,11.28,-0.7125814092928492,2.9891706392992674,2025-05-11 22:00:00+00:00,1747000800,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,22,6,5,3
2,2.4852874439389585,-0.4814254125321218,2.449434836148368,-1.2901713030130837,1.0271021379614076,12.58,-0.6425095552447725,3.9880118475894344,2025-05-11 23:00:00+00:00,1747004400,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,23,6,5,3
2,2.4032007411696727,-0.4814254125321218,2.412166431535934,-1.3803671420268697,1.3281159527292474,13.69,-0.5832939039365388,4.81212864626616,2025-05-12 00:00:00+00:00,1747008000,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,0,0,5,3
2,2.3556364834902728,-0.4814254125321218,2.444776285571814,-1.4274694135118469,1.67213174103535,14.85,-0.5221043975846971,5.528498725681265,2025-05-12 01:00:00+00:00,1747011600,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,1,0,5,3
2,2.356403648936714,-0.4814254125321218,2.486703240760802,-1.4850945328817655,1.8527400298960537,16.02,-0.4604214274719536,6.1691548942638805,2025-05-12 02:00:00+00:00,1747015200,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,2,0,5,3
2,2.371746957865554,-0.4814254125321218,2.542605847679452,-1.5903230117311824,1.8527400298960537,16.96,-0.409101196338151,6.559372742400562,2025-05-12 03:00:00+00:00,1747018800,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,3,0,5,3
2,2.430818697241581,-0.2579570174220544,2.8687043880382475,-1.7717168657477962,1.6807321357430027,17.44,-0.37949337068403405,6.0992651304185035,2025-05-12 04:00:00+00:00,1747022400,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,4,0,5,3
2,2.5804159592977585,2.6471321190088215,2.9711925007224407,-1.9766618555068987,1.3109151633139422,17.46,-0.3720914142705049,5.0450945257507485,2025-05-12 05:00:00+00:00,1747026000,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,5,0,5,3
2,2.6594340002812773,8.859553503068694,2.323653970581404,-2.0573370226247847,1.1475076638685435,17.52,-0.36863716794419127,4.075374052396154,2025-05-12 06:00:00+00:00,1747029600,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,6,0,5,3
2,2.4269828700093727,4.1220235267352665,2.058116587717813,-0.41877928054100777,3.5642185767189143,17.5,-0.43377438438324845,0.42945803846236824,2025-05-12 07:00:00+00:00,1747033200,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,7,0,5,3
2,2.0265225069666855,4.613653995977414,1.5317003725671854,-0.035948052726938774,3.4610138402270842,14.22,-0.6119148020688517,0.13242654211951985,2025-05-12 08:00:00+00:00,1747036800,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,8,0,5,3
2,1.8362654762490855,5.284059181307617,1.2056018322083897,0.3273407433008099,3.796429233825533,12.73,-0.6928428588567712,0.05962470478058641,2025-05-12 09:00:00+00:00,1747040400,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,9,0,5,3
2,1.0905806623075311,1.8873395756345925,0.03164708691672506,1.126075006567336,1.6979329251583077,6.71,-1.0200093323347628,-0.24323093854937666,2025-05-12 10:00:00+00:00,1747044000,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,10,0,5,3
3,0.7468905423015464,0.6359165630182151,-0.39228101554970934,1.4197125713566612,0.8120922702700933,4.58,-1.1374537074294264,-0.36262595178522744,2025-05-12 11:00:00+00:00,1747047600,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,11,0,5,3
3,0.6494605306034217,0.4124481679081478,-0.45750072362146843,1.5710411457020128,0.7948914808547882,4.09,-1.1655811418008375,-0.4033949806950302,2025-05-12 12:00:00+00:00,1747051200,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,12,0,5,3
3,0.7254099098011723,0.4124481679081478,-0.4342079707386973,1.7278816879870964,1.0099013485461024,3.98,-1.1715027069316608,-0.41795534816281693,2025-05-12 13:00:00+00:00,1747054800,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,13,0,5,3
3,0.8658011865000452,0.5465292049741882,-0.32706130747795015,1.8641776224968174,1.491523452174646,4.27,-1.1547249390609946,-0.4208674216563742,2025-05-12 14:00:00+00:00,1747058400,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,14,0,5,3
3,1.0882791659682052,0.6359165630182151,-0.0941337786502389,1.9548745495051236,2.1365530552485885,4.67,-1.1285713597331914,-0.4208674216563742,2025-05-12 15:00:00+00:00,1747062000,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,15,0,5,3
3,1.5002470107075208,0.6359165630182151,0.5953317066797862,1.903262486069458,3.3492087090276006,5.34,-1.0821857662084082,-0.3276810698625395,2025-05-12 16:00:00+00:00,1747065600,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,16,0,5,3
2,2.150036143843835,-0.3473443754660814,2.2118487567441023,-0.17374725122022278,1.2593127950680267,1.96,-1.2711823866338543,-0.42377949514993163,2025-05-10 17:00:00+00:00,1746896400,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,17,5,5,3
2,2.229054184827354,-0.4814254125321218,2.1419704980957888,-0.2514158903709827,1.1819092426991538,1.61,-1.2899340095481286,-0.43833986261771823,2025-05-10 18:00:00+00:00,1746900000,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,18,5,5,3
2,2.205272055987654,-0.4814254125321218,2.0301652842584876,-0.35514110523683684,1.1561080585761958,1.38,-1.2988163572443636,-0.40921912768214486,2025-05-10 19:00:00+00:00,1746903600,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,19,5,5,3
2,2.21140937955919,-0.4814254125321218,1.9416528233039574,-0.44734129622870705,1.4141198998057731,1.44,-1.2904274733090304,-0.37718631925301416,2025-05-10 20:00:00+00:00,1746907200,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,20,5,5,3
2,2.168448114558442,-0.4814254125321218,1.7879206542776678,-0.5119816475219199,1.6033285833741293,1.67,-1.2751300967210701,-0.3597138782916701,2025-05-10 21:00:00+00:00,1746910800,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,21,5,5,3
2,2.0510718012528266,-0.4814254125321218,1.5596516760265107,-0.5485610711219554,1.6549309516200448,1.88,-1.2608196476549134,-0.3335052168496541,2025-05-10 22:00:00+00:00,1746914400,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,22,5,5,3
2,2.0058090399127524,-0.4814254125321218,1.4105780575767757,-0.5590839190068968,1.7237341092812655,2.09,-1.246509198588757,-0.31894484938186746,2025-05-10 23:00:00+00:00,1746918000,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,23,5,5,3
2,1.961313444019122,-0.4814254125321218,1.331382697775354,-0.5595850070014181,1.8269388457730962,2.27,-1.2356529958489142,-0.31894484938186746,2025-05-11 00:00:00+00:00,1746921600,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,0,6,5,3
2,1.8922685538393478,-0.4814254125321218,1.2521873379739321,-0.5139859995000043,1.9817459505108426,2.4,-1.2257837206308753,-0.34224143733032614,2025-05-11 01:00:00+00:00,1746925200,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,1,6,5,3
2,1.8140176783022701,-0.4814254125321218,1.1403821241366308,-0.47289678394927925,2.0247479240491053,2.46,-1.220355619260954,-0.3393293638367688,2025-05-11 02:00:00+00:00,1746928800,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,2,6,5,3
2,1.7426712917831702,-0.4814254125321218,1.0518696631821003,-0.46337611205337975,2.0333483187567576,2.46,-1.218381764217346,-0.3247689963689821,2025-05-11 03:00:00+00:00,1746932400,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,3,6,5,3
2,1.672859236156955,-0.4814254125321218,1.0798209666414258,-0.43431300837115994,2.0591495028797158,2.51,-1.2134471266083267,-0.3247689963689821,2025-05-11 04:00:00+00:00,1746936000,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,4,6,5,3
2,1.6053486768700653,-0.2579570174220544,1.2941142931629201,-0.3751846250176784,2.1451534499562412,2.38,-1.218875227978248,-0.3276810698625395,2025-05-11 05:00:00+00:00,1746939600,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,5,6,5,3
2,1.5654560736550842,0.36775448888613427,1.3453583495050163,-0.2869931379819764,2.30856094940164,2.2,-1.227757575674483,-0.31894484938186746,2025-05-11 06:00:00+00:00,1746943200,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,6,6,5,3
2,1.4979455143681948,1.5297901434584849,1.154357775866293,-0.06451006841463801,2.2913601599863345,2.14,-1.229237966957189,-0.3305931433560968,2025-05-11 07:00:00+00:00,1746946800,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,7,6,5,3
2,1.4657245656176348,2.2448890078107,0.9773328539572326,0.13291860142664877,2.1795550287868517,2.3,-1.2228229380654636,-0.3305931433560968,2025-05-11 08:00:00+00:00,1746950400,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,8,6,5,3
2,1.4473125949030277,2.2895826868327136,0.6791856170577624,0.4035061184680067,2.0505491081720626,2.63,-1.208019025238405,-0.3276810698625395,2025-05-11 09:00:00+00:00,1746954000,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,9,6,5,3
2,1.3245661234723194,1.6191775015025114,0.09686679498848427,0.901587585021913,1.7409348986965705,3.11,-1.1872935472805233,-0.3597138782916701,2025-05-11 10:00:00+00:00,1746957600,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,10,6,5,3
3,1.1266374382903017,0.8593849581282825,-0.28513435228896217,1.3039612446223023,1.5517262151282143,3.72,-1.1576857216264065,-0.3800983927465715,2025-05-11 11:00:00+00:00,1746961200,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,11,6,5,3
3,1.0269059302528512,0.5018355259521747,-0.4528421730449142,1.553503065893777,1.491523452174646,4.23,-1.1335059973422108,-0.38301046624012886,2025-05-11 12:00:00+00:00,1746964800,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,12,6,5,3
3,1.0483865627532252,0.3230608098641208,-0.5366960834228902,1.7509317357350638,1.4485214786363834,4.57,-1.1172216932324468,-0.37718631925301416,2025-05-11 13:00:00+00:00,1746968400,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,13,6,5,3
3,1.0683328643607146,0.23367345182009386,-0.5180618811166733,1.847140630683102,1.4829230574669936,4.77,-1.1078458817753096,-0.3568018047981128,2025-05-11 14:00:00+00:00,1746972000,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,14,6,5,3
3,1.087512000521763,0.2783671308421074,-0.40625666727937204,1.8852233182667009,1.611928978081782,4.82,-1.104885099209898,-0.3335052168496541,2025-05-11 15:00:00+00:00,1746975600,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,15,6,5,3
3,1.3590885685622054,0.36775448888613427,0.1481108513305807,1.5815639935869548,1.930143582264927,5.38,-1.0693557084249576,-0.03356164701324833,2025-05-11 16:00:00+00:00,1746979200,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,16,6,5,3
2,2.245164659202635,-0.2579570174220544,4.1963913023562025,0.3318505352514994,3.263204761951075,17.69,0.17713375161336334,0.7789068576892486,2025-05-09 17:00:00+00:00,1746810000,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,17,4,5,3
2,3.816319493515706,-0.4814254125321218,6.409202826219459,-0.3065355697682967,3.4008110772735156,19.25,0.18502917178779452,1.273959351593996,2025-05-09 18:00:00+00:00,1746813600,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,18,4,5,3
2,4.556634149332169,-0.4814254125321218,7.094009760972929,-0.9063378992099728,2.755781474199573,19.15,0.09867301362995361,1.69621000815981,2025-05-09 19:00:00+00:00,1746817200,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,19,4,5,3
2,4.742288187371116,-0.4814254125321218,6.735301366578255,-1.36583559018576,1.8785412140190116,18.8,0.016758029320230197,1.8476378298247913,2025-05-09 20:00:00+00:00,1746820800,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,20,4,5,3
2,4.509837057099212,-0.4814254125321218,5.985274723753024,-1.6775123227778421,1.2851139791909847,18.02,-0.07354583892482623,1.8243412418763327,2025-05-09 21:00:00+00:00,1746824400,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,21,4,5,3
2,3.9574779356610215,-0.4814254125321218,4.9324422934517695,-1.8824573125369444,0.8636946385160088,17.36,-0.14213730169019706,1.8126929479021034,2025-05-09 22:00:00+00:00,1746828000,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,22,4,5,3
2,3.4204621231516708,-0.4814254125321218,3.9820979758347073,-2.01123692712885,0.5884820078711268,17.04,-0.17618630119243153,1.7806601394729724,2025-05-09 23:00:00+00:00,1746831600,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,23,4,5,3
2,2.921804582964416,-0.4814254125321218,3.1994614789735976,-2.0979251501809886,0.3648717454721601,16.82,-0.1959248516285094,1.7544514780309566,2025-05-10 00:00:00+00:00,1746835200,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,0,5,5,3
2,2.415475388312743,-0.4814254125321218,2.5519229488325603,-2.1570535335344707,0.2100646407344138,16.6,-0.21862418462999905,1.8680223442796928,2025-05-10 01:00:00+00:00,1746838800,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,1,5,5,3
2,2.143898820272301,-0.4814254125321218,2.1792389027082226,-2.1550491815563864,0.19286385131910866,16.66,-0.22701306856533207,2.240767751455032,2025-05-10 02:00:00+00:00,1746842400,-1.2984637625579476,-0.8890008890013334,1.8539739656866987,2,5,5,3
